Latitude (deg),Longitude (deg),Altitude (deg),Time (s)
29.1851560159774,-81.0739384477451,-0.000255055725574493,1994
29.1850687972983,-81.073964750246,-0.000203819014132023,1995
29.1849815786129,-81.0739910527024,-0.000136841088533401,1996
29.1848943599212,-81.0740173551143,-5.41210174560547E-05,1997
29.1848068531807,-81.0740423617304,-3.72128561139107E-05,1998
29.1847191647021,-81.0740665508127,-5.60106709599495E-05,1999
29.184631476218,-81.074090739854,-5.90700656175613E-05,2000
29.1845437877284,-81.0741149288541,-4.63863834738731E-05,2001
29.1844560992332,-81.074139117813,-1.79596245288849E-05,2002
29.1843685767023,-81.0741640748823,-4.26843762397766E-05,2003
29.1842810567557,-81.0741890439141,-5.27473166584969E-05,2004
29.1841935368033,-81.0742140129036,-4.70671802759171E-05,2005
29.1841060168452,-81.0742389818507,-2.56430357694626E-05,2006
29.1840186593429,-81.0742646649263,-2.74712219834328E-05,2007
29.1839315167004,-81.0742912924641,-6.51245936751366E-05,2008
29.1838443740513,-81.0743179199568,-8.70376825332642E-05,2009
29.1837572313959,-81.0743445474046,-9.32114198803902E-05,2010
29.183670088734,-81.0743711748073,-8.36411491036415E-05,2011
29.1835829645912,-81.0743978807519,-0.000100709497928619,2012
29.1834958414716,-81.0744245910304,-0.000104397535324097,2013
29.1834087183455,-81.0744513012637,-9.23452898859978E-05,2014
29.183321595213,-81.0744780114518,-6.45508989691734E-05,2015
29.1832342041648,-81.0745035371892,-7.38585367798805E-05,2016
29.1831466059161,-81.0745281468711,-0.000108289532363415,2017
29.1830590076618,-81.0745527565112,-0.000126981176435947,2018
29.1829714094018,-81.0745773661095,-0.000129928812384605,2019
29.1828835623089,-81.0746007034014,-0.000143104232847691,2020
29.182795083667,-81.0746208115782,-0.000206447206437588,2021
29.1827066050209,-81.0746409197204,-0.000254047103226185,2022
29.1826181263706,-81.0746610278281,-0.000285902991890907,2023
29.1825296441329,-81.074681115326,-0.000302012078464031,2024
29.1824411293887,-81.0747010160714,-0.000302355736494064,2025
29.1823526146403,-81.0747209167826,-0.000286955386400223,2026
29.1822640998878,-81.0747408174597,-0.000255811959505081,2027
29.1821755700683,-81.0747606134546,-0.000209708698093891,2028
29.1820861132361,-81.0747739672049,-0.000196174718439579,2029
29.1819966564013,-81.074787320932,-0.000166896730661392,2030
29.181907199564,-81.074800674636,-0.000121871940791607,2031
29.1818177178978,-81.0748136875395,-6.49495050311089E-05,2032
29.1817275532222,-81.0748173242179,-9.81129705905914E-05,2033
29.1816373885453,-81.07482096089,-0.000115528702735901,2034
29.181547223867,-81.0748245975557,-0.000117200426757336,2035
29.1814570625538,-81.0748270264482,-0.000107570551335812,2036
29.1813669199371,-81.0748227379646,-0.000106928870081902,2037
29.181276777319,-81.0748184494885,-9.0540386736393E-05,2038
29.1811866346996,-81.07481416102,-5.84051012992859E-05,2039
29.1810968384379,-81.0748057604674,-3.54191288352013E-05,2040
29.1810076256378,-81.0747904327868,-3.86275351047516E-05,2041
29.1809184128348,-81.0747751051327,-2.60882079601288E-05,2042
29.1808313990735,-81.074748535954,-5.88400289416313E-05,2043
29.1807449193776,-81.0747192366449,-9.06707718968391E-05,2044
29.1806584396741,-81.0746899373848,-0.000106764025986195,2045
29.1805725248698,-81.0746588048026,-0.000110805965960026,2046
29.1804889530403,-81.0746200681961,-0.000114423222839832,2047
29.1804053811984,-81.0745813316523,-0.000102303922176361,2048
29.1803218093444,-81.0745425951714,-7.44499266147614E-05,2049
29.1802405855015,-81.0744980541376,-8.59107822179794E-05,2050
29.1801604560785,-81.0744508075984,-0.000107297673821449,2051
29.1800803266379,-81.0744035611326,-0.000112954527139664,2052
29.1800013420309,-81.0743540596254,-0.000115253031253815,2053
29.1799254531724,-81.0742984602197,-0.000135279260575771,2054
29.17984956429,-81.0742428608958,-0.00013958103954792,2055
29.1797736753835,-81.0741872616537,-0.000128161162137985,2056
29.1797013430358,-81.0741258331032,-0.00010885763913393,2057
29.179629172626,-81.0740641391774,-7.41938129067421E-05,2058
29.179557002187,-81.074002445338,-2.38139182329178E-05,2059
29.1794916156095,-81.0739319392607,-2.50944867730141E-05,2060
29.1794285338718,-81.0738584392095,-3.3562071621418E-05,2061
29.179369927,-81.0737805229307,-4.89233061671257E-05,2062
29.1793150923948,-81.0736988838154,-6.7640095949173E-05,2063
29.1792602577393,-81.0736172447869,-7.06613063812256E-05,2064
29.1792101851864,-81.0735318742499,-9.14949923753738E-05,2065
29.1791629091584,-81.0734443124124,-0.000116314738988876,2066
29.1791156330729,-81.0733567506551,-0.00012544821947813,2067
29.1790731864347,-81.073266134416,-0.000118344090878963,2068
29.1790329804921,-81.0731741010251,-9.53013077378273E-05,2069
29.1789927744861,-81.0730820677061,-5.65769150853157E-05,2070
29.1789593346585,-81.0729866560454,-9.17231664061546E-05,2071
29.1789272078551,-81.0728905888094,-0.000128570012748241,2072
29.1788958781962,-81.0727942273411,-0.000154420733451843,2073
29.1788724657302,-81.0726949432603,-0.000211049802601337,2074
29.1788490531905,-81.0725956592245,-0.000252005644142628,2075
29.1788278719687,-81.0724957693193,-0.000276830047369003,2076
29.1788094732578,-81.0723951238651,-0.000285407528281212,2077
29.1787910744711,-81.0722944784468,-0.000278313644230366,2078
29.1787730844431,-81.0721937372705,-0.000255386345088482,2079
29.1787551409923,-81.0720929852014,-0.000216769985854626,2080
29.1787392628266,-81.0719918185543,-0.000162253156304359,2081
29.178725910087,-81.0718901449554,-9.17864963412285E-05,2082
29.1787136735327,-81.0717883584775,-1.81794166564941E-05,2083
29.1787111002463,-81.0716855945601,-3.73600050806999E-05,2084
29.178708526881,-81.0715828306479,-4.08757477998734E-05,2085
29.1787146929478,-81.0714803457664,-3.63895669579506E-05,2086
29.1787276804471,-81.0713788739554,-4.90555539727211E-05,2087
29.1787481534896,-81.0712787500543,-9.00402665138245E-05,2088
29.17877157716,-81.0711796773935,-0.000129424966871738,2089
29.1788048042209,-81.0710840974731,-0.000199886038899422,2090
29.1788380405503,-81.0709885218446,-0.000254666432738304,2091
29.1788730797672,-81.0708937858681,-0.000293195247650146,2092
29.1789081189171,-81.0707990498272,-0.00031604990363121,2093
29.178943156633,-81.0707043130603,-0.000323222018778324,2094
29.1789781936328,-81.0706095759228,-0.000314717181026936,2095
29.1790141234952,-81.070515293462,-0.000290302559733391,2096
29.1790526952246,-81.0704223563769,-0.000249524600803852,2097
29.1790912668893,-81.0703294192222,-0.000193065963685513,2098
29.1791351923208,-81.0702397201754,-0.000147382728755474,2099
29.1791811289461,-81.0701512375197,-9.59523022174835E-05,2100
29.1792277787115,-81.0700632878818,-4.26694750785828E-05,2101
29.1792807073828,-81.0699800315286,-9.54819843173027E-05,2102
29.1793336360018,-81.06989677509,-0.000132598914206028,2103
29.1793884842938,-81.0698152256143,-0.000153778120875359,2104
29.1794464946025,-81.0697364878139,-0.000158855691552162,2105
29.1795045048644,-81.069657749925,-0.000148235820233822,2106
29.1795639804594,-81.0695804703145,-0.000123500823974609,2107
29.1796246450195,-81.0695043739308,-8.43498855829239E-05,2108
29.1796853095358,-81.0694282774577,-2.94987112283707E-05,2109
29.1797497384732,-81.069356463029,-5.08679077029228E-05,2110
29.1798164135724,-81.069287203596,-0.00011137779802084,2111
29.1798830886351,-81.0692179440735,-0.000156180001795292,2112
29.1799504461539,-81.0691495539402,-0.000185211189091206,2113
29.180018257818,-81.0690817423336,-0.000198491849005222,2114
29.1800860694471,-81.0690139306379,-0.000196061097085476,2115
29.1801542718703,-81.0689466335381,-0.000177891924977303,2116
29.1802229077549,-81.0688799072113,-0.000143982470035553,2117
29.1802915436055,-81.0688131807956,-9.43597406148911E-05,2118
29.1803608295452,-81.0687473641906,-6.41141086816788E-05,2119
29.1804320856049,-81.0686843048772,-0.000124493613839149,2120
29.1805033416342,-81.0686212454765,-0.000169155187904835,2121
29.180574597633,-81.0685581859887,-0.000198102556169033,2122
29.1806473894791,-81.0684974527788,-0.000241692177951336,2123
29.1807203105785,-81.0684369153103,-0.000272118486464024,2124
29.1807932316497,-81.0683763777562,-0.000286826863884926,2125
29.1808661528873,-81.068315840424,-0.000285815447568893,2126
29.1809390742971,-81.0682553033163,-0.000269086100161076,2127
29.1810119956787,-81.0681947661231,-0.000236636959016323,2128
29.1810849170322,-81.0681342288443,-0.000188469886779785,2129
29.1811575561978,-81.0680732526703,-0.000182528048753738,2130
29.1812301865456,-81.0680122627406,-0.000162669457495213,2131
29.1813028168649,-81.0679512727249,-0.000127094797790051,2132
29.1813752358113,-81.0678899596816,-0.00011923536658287,2133
29.1814472510088,-81.0678280296777,-0.000178621150553226,2134
29.1815192661769,-81.0677660995873,-0.000222290866076946,2135
29.1815912813156,-81.0677041694104,-0.000250242650508881,2136
29.1816632953812,-81.0676422375794,-0.00026247464120388,2137
29.181735308776,-81.0675803046853,-0.000258990563452244,2138
29.1818073221413,-81.0675183717047,-0.000239787623286247,2139
29.1818793354773,-81.0674564386376,-0.00020486768335104,2140
29.1819516274807,-81.0673949291429,-0.000195072032511234,2141
29.182023993058,-81.0673335314403,-0.00018034316599369,2142
29.1820963586063,-81.0672721336516,-0.000149896368384361,2143
29.1821687241258,-81.0672107357767,-0.000103733502328396,2144
29.1822418866571,-81.06715057996,-0.000160889700055122,2145
29.182315173506,-81.0670906178368,-0.000220896676182747,2146
29.1823884603272,-81.0670306556284,-0.000265182927250862,2147
29.1824617471208,-81.0669706933348,-0.000293753109872341,2148
29.1825350339649,-81.0669107310806,-0.000306610018014908,2149
29.1826083207967,-81.0668507687648,-0.000303748063743114,2150
29.1826816076008,-81.0667908063638,-0.000285167247056961,2151
29.1827548943772,-81.0667308438776,-0.000250867567956448,2152
29.1828280472599,-81.0666706696473,-0.000235121697187424,2153
29.1829011460783,-81.0666104098931,-0.000217488035559654,2154
29.1829742448687,-81.0665501500533,-0.000184138305485249,2155
29.1830473436311,-81.0664898901282,-0.000135068781673908,2156
29.1831201202125,-81.0664291292494,-0.00015183724462986,2157
29.1831925563631,-81.0663678390301,-0.000239067710936069,2158
29.1832649924848,-81.0663065487247,-0.000310580246150494,2159
29.1833374285776,-81.0662452583333,-0.000366374850273132,2160
29.1834098646112,-81.0661839678133,-0.000406450591981411,2161
29.1834823004677,-81.0661226769753,-0.000430810265243053,2162
29.1835547362954,-81.0660613860512,-0.000439450144767761,2163
29.1836271720942,-81.066000095041,-0.000432373024523258,2164
29.1836996078641,-81.0659388039447,-0.000409577041864395,2165
29.1837720428125,-81.0658775115377,-0.000371056608855724,2166
29.1838444774396,-81.0658162186038,-0.00031681451946497,2167
29.1839169120379,-81.0657549255838,-0.00024685449898243,2168
29.1839893466073,-81.0656936324777,-0.000161176547408104,2169
29.1840618139636,-81.0656323898029,-9.6016563475132E-05,2170
29.184134406724,-81.065571340123,-0.00015364121645689,2171
29.1842069994558,-81.0655102903572,-0.000195546075701714,2172
29.184279592159,-81.0654492405054,-0.000221733003854752,2173
29.1843521848336,-81.0653881905676,-0.000232202932238579,2174
29.1844247952181,-81.065327167946,-0.00024612620472908,2175
29.1844974183554,-81.0652661649901,-0.000258151441812515,2176
29.1845700414642,-81.0652051619482,-0.00025445781648159,2177
29.1846426645444,-81.0651441588205,-0.000235045328736305,2178
29.184715287596,-81.0650831556068,-0.000199915841221809,2179
29.1847880759148,-81.0650224088113,-0.000216144137084484,2180
29.1848608922741,-81.0649617054903,-0.000228044576942921,2181
29.184933708605,-81.0649010020836,-0.000224227085709572,2182
29.1850065249076,-81.0648402985911,-0.000204692594707012,2183
29.1850793490975,-81.0647796074072,-0.000172693282365799,2184
29.1851524422421,-81.0647193374395,-0.000235582701861858,2185
29.1852255353587,-81.0646590673863,-0.000282755121588707,2186
29.1852986284474,-81.0645987972477,-0.000314207747578621,2187
29.1853717215082,-81.0645385270236,-0.000329943373799324,2188
29.1854448145608,-81.0644782567394,-0.000329958274960518,2189
29.1855179077358,-81.0644179866122,-0.000314252451062202,2190
29.1855910008828,-81.0643577163995,-0.000282828696072102,2191
29.1856640940019,-81.0642974461014,-0.000235685147345066,2192
29.185737187093,-81.0642371757179,-0.00017282459884882,2193
29.1858102918604,-81.0641769237313,-0.000105087645351887,2194
29.1858835387186,-81.0641168961755,-0.000153337605297565,2195
29.1859567855492,-81.0640568685344,-0.000185869634151459,2196
29.1860300323521,-81.0639968408079,-0.000202681869268417,2197
29.1861032791272,-81.0639368129962,-0.000203776173293591,2198
29.1861765258747,-81.0638767850992,-0.000189150683581829,2199
29.1862498131668,-81.0638168214579,-0.000196734443306923,2200
29.1863231007677,-81.0637568582672,-0.000188915990293026,2201
29.1863963883409,-81.0636968949912,-0.000165377743542194,2202
29.1864696758866,-81.06363693163,-0.000126119703054428,2203
29.1865429634045,-81.0635769681836,-7.11428001523018E-05,2204
29.1866184273675,-81.0635206304223,-0.00011278223246336,2205
29.1866940318886,-81.0634645267763,-0.000145955011248589,2206
29.1867696363853,-81.063408423048,-0.00016340333968401,2207
29.1868452408577,-81.0633523192374,-0.00016513280570507,2208
29.1869208453057,-81.0632962153445,-0.0001511350274086,2209
29.1869977931829,-81.0632425402098,-0.000152318738400936,2210
29.1870748197586,-81.0631890073053,-0.000139584764838219,2211
29.187151846312,-81.0631354743208,-0.000111128203570843,2212
29.1872288728431,-81.0630819412563,-6.69453293085098E-05,2213
29.1873060878856,-81.0630287987355,-1.27917155623436E-05,2214
29.1873870083395,-81.0629833335267,-5.59985637664795E-05,2215
29.1874679287769,-81.0629378682465,-8.34744423627853E-05,2216
29.187548849198,-81.062892402895,-9.52202826738358E-05,2217
29.1876297696026,-81.062846937472,-9.12332907319069E-05,2218
29.1877119125767,-81.0628048889441,-8.86507332324982E-05,2219
29.1877976589189,-81.0627729113065,-0.000120829790830612,2220
29.1878834052523,-81.0627409336158,-0.000137271359562874,2221
29.187969151577,-81.0627089558719,-0.000137973576784134,2222
29.1880548978929,-81.0626769780747,-0.000122937373816967,2223
29.1881421462035,-81.0626514839411,-0.000119637697935104,2224
29.1882305698438,-81.0626310633535,-0.000122098252177238,2225
29.1883189934798,-81.0626106427308,-0.000108812935650349,2226
29.1884088089957,-81.0626020911098,-0.000132663175463676,2227
29.1884988350248,-81.0625953345812,-0.000148765742778778,2228
29.1885888610522,-81.0625885780408,-0.00014912337064743,2229
29.1886788870781,-81.0625818214887,-0.00013373326510191,2230
29.1887688379917,-81.0625800237414,-0.000123118981719017,2231
29.1888586057479,-81.0625903172083,-0.000146797858178616,2232
29.188948373502,-81.0626006106932,-0.000154729932546616,2233
29.1890381412541,-81.062610904196,-0.000146917067468166,2234
29.1891279090043,-81.0626211977168,-0.000123356468975544,2235
29.1892163057925,-81.0626404909348,-0.000134638510644436,2236
29.1893038655178,-81.0626652790946,-0.000161065720021725,2237
29.1893914252373,-81.0626900672965,-0.000171750783920288,2238
29.1894789849511,-81.0627148555405,-0.000166692771017551,2239
29.1895665446592,-81.0627396438266,-0.000145892612636089,2240
29.1896509475252,-81.0627756350302,-0.000161209143698215,2241
29.1897348006923,-81.0628135770066,-0.000169817358255386,2242
29.1898186538475,-81.0628515190447,-0.000162690877914429,2243
29.1899025069909,-81.0628894611446,-0.000139829702675343,2244
29.1899862250195,-81.062927706469,-0.000102744437754154,2245
29.1900625763802,-81.0629824826522,-0.000132467597723007,2246
29.1901389277175,-81.0630372589166,-0.000146467238664627,2247
29.1902152790316,-81.0630920352621,-0.000144742429256439,2248
29.1902916303224,-81.0631468116887,-0.000127294100821018,2249
29.1903657572074,-81.0632049988912,-0.000108720734715462,2250
29.1904337961022,-81.0632725209881,-0.000114385038614273,2251
29.1905018349624,-81.063340043174,-0.000104336999356747,2252
29.1905698737877,-81.0634075654491,-7.85756856203079E-05,2253
29.1906379125784,-81.0634750878133,-3.7102960050106E-05,2254
29.1906993348976,-81.0635497937591,-3.21054831147194E-05,2255
29.1907552203162,-81.0636305111744,-5.50774857401848E-05,2256
29.1908111056857,-81.0637112286772,-6.23548403382301E-05,2257
29.1908669910061,-81.0637919462675,-5.39328902959824E-05,2258
29.1909228762773,-81.0638726639454,-2.98162922263145E-05,2259
29.1909694817098,-81.0639606199131,-5.27845695614815E-05,2260
29.1910152776143,-81.0640492073451,-6.55418261885643E-05,2261
29.1910593808416,-81.0641387842546,-7.40149989724159E-05,2262
29.1910957961997,-81.064232855078,-0.000118601135909557,2263
29.1911322114916,-81.0643269259679,-0.000147508457303047,2264
29.1911686267171,-81.0644209969243,-0.00016073789447546,2265
29.1912050418763,-81.0645150679471,-0.000158286653459072,2266
29.1912364245132,-81.0646112980129,-0.000176200643181801,2267
29.1912634834515,-81.0647093830054,-0.000209406949579716,2268
29.1912905423179,-81.0648074680494,-0.000226938165724277,2269
29.1913176011123,-81.0649055531449,-0.000228799879550934,2270
29.1913446598348,-81.0650036382919,-0.000214984640479088,2271
29.1913660141055,-81.0651035218476,-0.000198448076844215,2272
29.1913870358429,-81.0652035102542,-0.000166997313499451,2273
29.1914080575057,-81.0653034987015,-0.000119875185191631,2274
29.1914290790937,-81.0654034871896,-5.70816919207573E-05,2275
29.1914410752305,-81.0655047730286,-2.74581834673882E-05,2276
29.1914424980093,-81.0656075786779,-3.93800437450409E-05,2277
29.1914439207093,-81.0657103843301,-3.56361269950867E-05,2278
29.1914427706627,-81.0658130095112,-3.05650755763054E-05,2279
29.1914302948874,-81.0659148401802,-7.29616731405258E-05,2280
29.1914178190347,-81.0660166708245,-9.96896997094154E-05,2281
29.1914053431045,-81.0661185014442,-0.000110750086605549,2282
29.1913928670968,-81.0662203320392,-0.000106141902506351,2283
29.1913736107713,-81.0663206875754,-0.000113712623715401,2284
29.1913522945004,-81.0664205949498,-0.000114072114229202,2285
29.1913309781549,-81.0665205022828,-9.87611711025238E-05,2286
29.1913096617348,-81.0666204095745,-6.77797943353653E-05,2287
29.1912849242513,-81.0667190434493,-4.3332576751709E-05,2288
29.1912503843345,-81.0668140286063,-6.68298453092575E-05,2289
29.1912158443501,-81.0669090136995,-7.46492296457291E-05,2290
29.1911813042981,-81.0670039987292,-6.67916610836983E-05,2291
29.1911467641786,-81.0670989836951,-4.32571396231651E-05,2292
29.1911059851671,-81.0671905158882,-0.000123309902846813,2293
29.1910618402566,-81.0672801852794,-0.000252021476626396,2294
29.1910176952857,-81.0673698545938,-0.000365046784281731,2295
29.1909735502544,-81.0674595238314,-0.000462387688457966,2296
29.1909294051628,-81.0675491929922,-0.000544043257832527,2297
29.1908841563945,-81.0676381439642,-0.000609864480793476,2298
29.1908388335363,-81.0677270466824,-0.000659988261759281,2299
29.1907935106187,-81.0678159493224,-0.000694427639245987,2300
29.1907481876418,-81.0679048518843,-0.000713177025318146,2301
29.1907028645024,-81.0679937542991,-0.00071624293923378,2302
29.1906575405739,-81.0680826561532,-0.000703620724380016,2303
29.1906122165862,-81.068171557929,-0.000675313174724579,2304
29.190566892539,-81.0682604596267,-0.000631317496299744,2305
29.1905215684326,-81.0683493612462,-0.00057163555175066,2306
29.1904762090133,-81.0684382393887,-0.000500736758112907,2307
29.1904307177526,-81.0685270299805,-0.000430861487984657,2308
29.1903852264327,-81.0686158204939,-0.000345299020409584,2309
29.1903397350536,-81.068704610929,-0.000244050286710262,2310
29.1902942436152,-81.0687934012857,-0.000127115286886692,2311
29.1902484814189,-81.0688820077703,-2.88365408778191E-05,2312
29.1902016227741,-81.068969869791,-5.39673492312431E-05,2313
29.1901547640714,-81.0690577317319,-6.34109601378441E-05,2314
29.1901079053106,-81.0691455935929,-5.71645796298981E-05,2315
29.1900610464919,-81.069233455374,-3.52337956428528E-05,2316
29.1900141598748,-81.0693212977661,-1.12112611532211E-05,2317
29.1899669745171,-81.0694089322126,-0.000117907300591469,2318
29.1899197891017,-81.0694965665788,-0.000208918005228043,2319
29.1898726036286,-81.0695842008648,-0.000284239649772644,2320
29.1898254180978,-81.0696718350706,-0.000343871302902699,2321
29.1897782325093,-81.0697594691962,-0.00038781575858593,2322
29.1897310462481,-81.0698471028099,-0.000416949391365051,2323
29.1896838598464,-81.069934736287,-0.000430508516728878,2324
29.1896366733869,-81.0700223696839,-0.000428381375968456,2325
29.1895894868698,-81.0701100030006,-0.000410565175116062,2326
29.189542300295,-81.070197636237,-0.000377061776816845,2327
29.1894945099219,-81.0702848409533,-0.000354486517608166,2328
29.1894463167985,-81.0703717598174,-0.000333975069224834,2329
29.1893981236183,-81.0704586786002,-0.000297773629426956,2330
29.1893499303813,-81.0705455973018,-0.000245885923504829,2331
29.1893017370875,-81.0706325159221,-0.000178307294845581,2332
29.189252479372,-81.0707186170978,-0.000143073499202728,2333
29.1891998815118,-81.0708021532395,-0.000242882408201694,2334
29.189147283599,-81.070885689296,-0.000326995737850666,2335
29.1890946856337,-81.0709692252672,-0.000395416282117367,2336
29.1890420876158,-81.0710527611532,-0.000448144972324371,2337
29.1889894895454,-81.071136296954,-0.000485178083181381,2338
29.1889368927953,-81.0712198337859,-0.00050651840865612,2339
29.188884296223,-81.0713033707271,-0.000512166880071163,2340
29.1888316995981,-81.071386907583,-0.000502120703458786,2341
29.1887791029207,-81.0714704443536,-0.000476380810141563,2342
29.1887265061907,-81.0715539810391,-0.000434949062764645,2343
29.1886709393114,-81.0716348515718,-0.000401143915951252,2344
29.1886119949099,-81.0717126902637,-0.000378157012164593,2345
29.1885530504627,-81.0717905288666,-0.000339471735060215,2346
29.1884941059697,-81.0718683673805,-0.000285083428025246,2347
29.1884351614309,-81.0719462058054,-0.000214997678995132,2348
29.1883753466796,-81.0720230443619,-0.000148733146488667,2349
29.1883065631876,-81.0720895781838,-0.000268002972006798,2350
29.188237779662,-81.0721561119169,-0.000371559523046017,2351
29.1881689961025,-81.0722226455612,-0.000459403730928898,2352
29.1881002125093,-81.0722891791167,-0.000531535595655441,2353
29.1880314288823,-81.0723557125835,-0.000587954185903072,2354
29.187961229714,-81.0724202732135,-0.000628122128546238,2355
29.1878903487847,-81.0724838836495,-0.000652318820357323,2356
29.1878194678245,-81.072547493998,-0.000660797581076622,2357
29.1877485868332,-81.072611104259,-0.000653560273349285,2358
29.1876777058111,-81.0726747144326,-0.000630607828497887,2359
29.1876068248786,-81.0727383246901,-0.000591939315199852,2360
29.1875359445418,-81.0728019357703,-0.000537555664777756,2361
29.1874650641741,-81.072865546763,-0.000467453151941299,2362
29.1873941837754,-81.0729291576682,-0.000381635501980782,2363
29.1873233033458,-81.072992768486,-0.000280102714896202,2364
29.1872524228851,-81.0730563792163,-0.000162852928042412,2365
29.1871751057543,-81.0731077279072,-0.000158477574586868,2366
29.1870924019604,-81.0731488148422,-0.00024598091840744,2367
29.1870096981529,-81.0731899017113,-0.000317751429975033,2368
29.1869269943318,-81.0732309885145,-0.000373790040612221,2369
29.186844290497,-81.0732720752518,-0.00041409395635128,2370
29.1867615866486,-81.0733131619231,-0.000438663177192211,2371
29.1866788827865,-81.0733542485286,-0.000447500497102737,2372
29.1865961789108,-81.0733953350681,-0.000440602190792561,2373
29.1865134750215,-81.0734364215417,-0.000417971052229404,2374
29.1864307711186,-81.0734775079494,-0.000379606150090694,2375
29.186348067202,-81.0735185942912,-0.000325508415699005,2376
29.1862653632718,-81.0735596805671,-0.000255675986409187,2377
29.186182659328,-81.0736007667771,-0.000170109793543816,2378
29.1860999553706,-81.0736418529211,-6.88116997480392E-05,2379
29.1860154845392,-81.0736771745108,-3.98857519030571E-05,2380
29.185928318491,-81.0737037027837,-0.000129621475934982,2381
29.1858411524364,-81.0737302310117,-0.000203615054488182,2382
29.1857539863755,-81.0737567591949,-0.000261867418885231,2383
29.1856668203081,-81.0737832873332,-0.000304377637803555,2384
29.1855796545627,-81.0738098168078,-0.000331147573888302,2385
29.1854924888242,-81.0738363463143,-0.000342176295816898,2386
29.1854053230794,-81.0738628757759,-0.000337463803589344,2387
29.1853181573281,-81.0738894051926,-0.00031700823456049,2388
29.1852309703795,-81.0739158437401,-0.000286512076854706,2389
29.1851437517058,-81.0739421462793,-0.000248802825808525,2390
29.1850565330258,-81.0739684487739,-0.000195352360606194,2391
29.1849693143395,-81.073994751224,-0.000126160681247711,2392
29.1848820956469,-81.0740210536297,-4.12287190556526E-05,2393
29.1847945228481,-81.0740457630855,-4.08068299293518E-05,2394
29.1847068343687,-81.0740699521621,-5.73927536606789E-05,2395
29.1846191458838,-81.0740941411975,-5.82383945584297E-05,2396
29.1845314573934,-81.0741183301919,-4.33400273323059E-05,2397
29.1844437900094,-81.074142616842,-2.14632600545883E-05,2398
29.1843562700678,-81.0741675859103,-4.50527295470238E-05,2399
29.1842687501205,-81.0741925549362,-5.29000535607338E-05,2400
29.1841812301673,-81.0742175239197,-4.50052320957184E-05,2401
29.1840937102083,-81.0742424928608,-2.13682651519775E-05,2402
29.1840064057632,-81.0742684091656,-3.37166711688042E-05,2403
29.1839192631197,-81.074295036697,-6.91572204232216E-05,2404
29.1838321204698,-81.0743216641834,-8.88574868440628E-05,2405
29.1837449778135,-81.0743482916249,-9.28165391087532E-05,2406
29.1836578368707,-81.0743749263086,-8.49636271595955E-05,2407
29.1835707137567,-81.0744016366258,-0.000102180056273937,2408
29.1834835906362,-81.0744283468979,-0.000103654339909554,2409
29.1833964675092,-81.0744550571249,-8.9387409389019E-05,2410
29.1833093443758,-81.0744817673067,-5.93811273574829E-05,2411
29.1832218865198,-81.0745069976871,-7.96504318714142E-05,2412
29.1831342882704,-81.0745316073631,-0.000111869536340237,2413
29.1830466900153,-81.0745562169973,-0.000128347426652908,2414
29.1829590917545,-81.0745808265897,-0.000129080377519131,2415
29.1828711208673,-81.0746035309188,-0.000152962282299995,2416
29.1827826422248,-81.0746236390907,-0.000214092433452606,2417
29.1826941635781,-81.0746437472281,-0.000259476713836193,2418
29.1826056849272,-81.074663855331,-0.000289120711386204,2419
29.1825171976147,-81.0746839136753,-0.000303011387586594,2420
29.1824286828699,-81.0747038144159,-0.00030114222317934,2421
29.182340168121,-81.0747237151224,-0.000283529050648212,2422
29.1822516533679,-81.0747436157946,-0.000250170007348061,2423
29.1821629910781,-81.0747624911962,-0.000208758749067783,2424
29.1820735342455,-81.0747758449433,-0.000193009153008461,2425
29.1819840774104,-81.0747891986672,-0.000161516480147839,2426
29.1818946205728,-81.0748025523679,-0.000114278867840767,2427
29.181805039374,-81.0748141989122,-7.05644488334656E-05,2428
29.1817148746982,-81.0748178355897,-0.000101511366665363,2429
29.1816247100211,-81.0748214722608,-0.000116715207695961,2430
29.1815345453426,-81.0748251089256,-0.000116170383989811,2431
29.1814443871318,-81.0748264234217,-0.000108432956039906,2432
29.1813542445149,-81.0748221349392,-0.00010557658970356,2433
29.1812641018966,-81.0748178464642,-8.69724899530411E-05,2434
29.181173959277,-81.0748135579967,-5.26243820786476E-05,2435
29.1810842937624,-81.074803605161,-3.68217006325722E-05,2436
29.1809950809619,-81.074788277484,-3.78154218196869E-05,2437
29.1809058681584,-81.0747729498336,-2.30642035603523E-05,2438
29.1808192387142,-81.0747444160229,-6.42668455839157E-05,2439
29.1807327590172,-81.0747151167206,-9.38847661018372E-05,2440
29.1806462793127,-81.0746858174675,-0.000107763335108757,2441
29.180560773401,-81.0746533578431,-0.000112265348434448,2442
29.1804772015697,-81.0746146212455,-0.000113669782876968,2443
29.1803936297262,-81.0745758847105,-9.93376597762108E-05,2444
29.1803100578704,-81.0745371482384,-6.92717730998993E-05,2445
29.1802293180878,-81.0744914105516,-8.98689031600952E-05,2446
29.1801491886623,-81.0744441640227,-0.000109042972326279,2447
29.1800690592191,-81.0743969175672,-0.000112489797174931,2448
29.1799906709054,-81.0743462414989,-0.000119018368422985,2449
29.1799147820435,-81.0742906421046,-0.000136833637952805,2450
29.1798388931576,-81.0742350427923,-0.000138925388455391,2451
29.1797633651657,-81.0741788519943,-0.00012608990073204,2452
29.179691194781,-81.0741171579943,-0.000104933977127075,2453
